CREATED_AT,VOUCHER_BASED_REFILL,SEGMENTATION_ID,AMOUNT,QYT,REFILL_TYPE
8/17/2020,0,V020,8600,430,PIN_LESS_BASED
8/22/2020,1,V150,14550,97,PIN_BASED
9/16/2020,0,V050,16300,326,PIN_LESS_BASED
9/22/2020,0,V080,80,1,PIN_LESS_BASED
9/24/2020,0,V2M,4000,2,PIN_LESS_BASED
10/3/2020,0,V150,900,6,PIN_LESS_BASED
6/2/2020,0,V050,16200,324,PIN_LESS_BASED
6/14/2020,0,V150,450,3,PIN_LESS_BASED
6/19/2020,1,V150,17550,117,PIN_BASED
6/26/2020,0,V050,18850,377,PIN_LESS_BASED
7/21/2020,0,V100,22400,224,PIN_LESS_BASED
7/22/2020,0,V150,750,5,PIN_LESS_BASED
7/22/2020,0,V200,10400,52,PIN_LESS_BASED
7/22/2020,0,V300,16800,56,PIN_LESS_BASED
7/29/2020,0,V050,13200,264,PIN_LESS_BASED
8/10/2020,1,S030,270,9,PIN_BASED
8/14/2020,1,V020,840920,42046,PIN_BASED
8/18/2020,0,V050,15900,318,PIN_LESS_BASED
8/23/2020,1,V300,135300,451,PIN_BASED
8/25/2020,1,V630,470400,784,PIN_BASED
8/30/2020,1,V2M,6000,3,PIN_BASED
9/4/2020,0,V010,2410,241,PIN_LESS_BASED
9/6/2020,1,V050,744400,14888,PIN_BASED
9/8/2020,1,V200,125200,626,PIN_BASED
9/16/2020,1,V100,652200,6522,PIN_BASED
9/18/2020,0,V300,19200,64,PIN_LESS_BASED
9/23/2020,1,V010,633240,63324,PIN_BASED
9/30/2020,0,V050,46200,924,PIN_LESS_BASED
6/10/2020,0,V100,46900,469,PIN_LESS_BASED
6/22/2020,0,V200,12600,63,PIN_LESS_BASED
6/26/2020,1,V2M,70000,35,PIN_BASED
7/13/2020,0,V010,2480,248,PIN_LESS_BASED
7/20/2020,0,V630,28200,47,PIN_LESS_BASED
7/23/2020,1,V100,778000,7780,PIN_BASED
7/31/2020,1,V010,522790,52279,PIN_BASED
8/25/2020,1,S030,180,6,PIN_BASED
8/28/2020,1,V100,737600,7376,PIN_BASED
9/4/2020,1,S030,270,9,PIN_BASED
9/11/2020,1,V080,880,11,PIN_BASED
9/26/2020,1,S030,450,15,PIN_BASED
9/26/2020,1,V150,13650,91,PIN_BASED
10/2/2020,0,ADJUSTMENT,12123,267,TUM_ADJUSTMENT
6/3/2020,1,V010,469330,46933,PIN_BASED
6/20/2020,1,V630,309000,515,PIN_BASED
6/28/2020,0,V020,6700,335,PIN_LESS_BASED
7/11/2020,0,V630,12000,20,PIN_LESS_BASED
7/17/2020,1,V2M,24000,12,PIN_BASED
7/20/2020,1,V630,409200,682,PIN_BASED
7/22/2020,1,V630,498600,831,PIN_BASED
8/18/2020,1,V150,13200,88,PIN_BASED
8/18/2020,1,V300,169800,566,PIN_BASED
8/19/2020,1,V010,516050,51605,PIN_BASED
8/22/2020,1,V200,136400,682,PIN_BASED
8/23/2020,1,V2M,12000,6,PIN_BASED
8/27/2020,1,S030,480,16,PIN_BASED
9/3/2020,0,V630,32400,54,PIN_LESS_BASED
9/4/2020,1,V020,879220,43961,PIN_BASED
9/6/2020,0,V020,6180,309,PIN_LESS_BASED
9/11/2020,0,V020,8920,446,PIN_LESS_BASED
9/11/2020,1,V150,13200,88,PIN_BASED
9/17/2020,0,V300,11700,39,PIN_LESS_BASED
10/4/2020,0,V150,1650,11,PIN_LESS_BASED
6/12/2020,1,V100,481800,4818,PIN_BASED
6/13/2020,0,V100,20700,207,PIN_LESS_BASED
6/13/2020,0,V200,8600,43,PIN_LESS_BASED
6/25/2020,1,V050,751200,15024,PIN_BASED
7/12/2020,0,V050,5700,114,PIN_LESS_BASED
7/13/2020,0,ADJUSTMENT,3477,85,TUM_ADJUSTMENT
7/16/2020,1,V020,701880,35094,PIN_BASED
7/20/2020,1,V020,811720,40586,PIN_BASED
7/29/2020,1,S030,150,5,PIN_BASED
7/31/2020,1,V020,818680,40934,PIN_BASED
8/5/2020,1,V020,873860,43693,PIN_BASED
8/9/2020,1,V150,9450,63,PIN_BASED
8/10/2020,0,V2M,10000,5,PIN_LESS_BASED
8/15/2020,0,V200,7000,35,PIN_LESS_BASED
8/20/2020,0,V630,61200,102,PIN_LESS_BASED
8/21/2020,1,V050,1001950,20039,PIN_BASED
8/21/2020,1,V2M,50000,25,PIN_BASED
8/22/2020,0,V100,20900,209,PIN_LESS_BASED
8/31/2020,0,V2M,8000,4,PIN_LESS_BASED
9/6/2020,1,V100,494300,4943,PIN_BASED
9/14/2020,0,V100,19400,194,PIN_LESS_BASED
9/21/2020,1,V300,237000,790,PIN_BASED
9/23/2020,1,V2M,48000,24,PIN_BASED
9/25/2020,1,S030,450,15,PIN_BASED
6/4/2020,1,V020,661000,33050,PIN_BASED
6/5/2020,1,V050,621950,12439,PIN_BASED
6/12/2020,1,S030,270,9,PIN_BASED
6/12/2020,1,V010,450600,45060,PIN_BASED
6/20/2020,1,V020,754940,37747,PIN_BASED
6/27/2020,1,V050,779700,15594,PIN_BASED
6/29/2020,1,V050,838600,16772,PIN_BASED
6/30/2020,1,V2M,58000,29,PIN_BASED
7/2/2020,0,ADJUSTMENT,7926,125,TUM_ADJUSTMENT
7/2/2020,1,V300,175500,585,PIN_BASED
7/12/2020,0,ADJUSTMENT,2049,52,TUM_ADJUSTMENT
7/19/2020,1,V100,434600,4346,PIN_BASED
7/21/2020,1,S030,210,7,PIN_BASED
7/31/2020,0,V630,33000,55,PIN_LESS_BASED
7/31/2020,1,V100,705200,7052,PIN_BASED
8/9/2020,0,V200,5000,25,PIN_LESS_BASED
8/9/2020,1,V050,668000,13360,PIN_BASED
8/12/2020,1,V050,852250,17045,PIN_BASED
8/22/2020,0,V020,7420,371,PIN_LESS_BASED
8/30/2020,1,S030,330,11,PIN_BASED
9/7/2020,0,V150,1050,7,PIN_LESS_BASED
9/8/2020,0,V020,8700,435,PIN_LESS_BASED
9/10/2020,1,V080,960,12,PIN_BASED
9/11/2020,0,ADJUSTMENT,4863,115,TUM_ADJUSTMENT
9/12/2020,0,V200,6000,30,PIN_LESS_BASED
9/12/2020,1,S030,330,11,PIN_BASED
10/3/2020,1,V080,400,5,PIN_BASED
6/1/2020,1,V2M,26000,13,PIN_BASED
6/2/2020,1,S030,210,7,PIN_BASED
6/9/2020,1,V300,140400,468,PIN_BASED
6/11/2020,1,V2M,16000,8,PIN_BASED
6/14/2020,0,V010,1950,195,PIN_LESS_BASED
6/23/2020,0,V050,19850,397,PIN_LESS_BASED
7/9/2020,0,V200,8600,43,PIN_LESS_BASED
7/12/2020,1,V200,79200,396,PIN_BASED
7/28/2020,0,V050,15050,301,PIN_LESS_BASED
8/6/2020,1,V080,560,7,PIN_BASED
8/8/2020,1,V2M,16000,8,PIN_BASED
8/12/2020,0,V050,15850,317,PIN_LESS_BASED
8/15/2020,1,V300,105900,353,PIN_BASED
8/16/2020,0,V300,9300,31,PIN_LESS_BASED
8/25/2020,1,V2M,34000,17,PIN_BASED
8/29/2020,1,V2M,18000,9,PIN_BASED
9/11/2020,1,V100,646300,6463,PIN_BASED
9/21/2020,1,V2M,80000,40,PIN_BASED
6/3/2020,0,V630,24600,41,PIN_LESS_BASED
6/4/2020,1,V050,725200,14504,PIN_BASED
6/8/2020,1,V010,513160,51316,PIN_BASED
6/16/2020,0,V010,2220,222,PIN_LESS_BASED
6/24/2020,1,V020,782360,39118,PIN_BASED
7/1/2020,1,V300,205500,685,PIN_BASED
7/2/2020,1,S030,210,7,PIN_BASED
7/8/2020,0,V300,7200,24,PIN_LESS_BASED
7/14/2020,0,V300,10800,36,PIN_LESS_BASED
7/17/2020,0,V010,2340,234,PIN_LESS_BASED
7/18/2020,0,V010,2360,236,PIN_LESS_BASED
7/18/2020,0,V100,12000,120,PIN_LESS_BASED
7/26/2020,0,V010,2110,211,PIN_LESS_BASED
7/30/2020,0,V020,7180,359,PIN_LESS_BASED
8/15/2020,0,ADJUSTMENT,3013,104,TUM_ADJUSTMENT
8/15/2020,1,V2M,24000,12,PIN_BASED
8/23/2020,1,V080,240,3,PIN_BASED
8/28/2020,0,ADJUSTMENT,7316,105,TUM_ADJUSTMENT
8/29/2020,1,V050,906600,18132,PIN_BASED
9/3/2020,0,ADJUSTMENT,5415,108,TUM_ADJUSTMENT
9/5/2020,1,V020,853220,42661,PIN_BASED
9/23/2020,1,V200,164400,822,PIN_BASED
9/28/2020,1,V300,187200,624,PIN_BASED
10/5/2020,0,V630,20400,34,PIN_LESS_BASED
6/1/2020,1,V020,747280,37364,PIN_BASED
6/4/2020,0,V300,12300,41,PIN_LESS_BASED
6/5/2020,0,V050,33000,660,PIN_LESS_BASED
6/6/2020,1,S030,270,9,PIN_BASED
6/7/2020,1,V150,15600,104,PIN_BASED
6/15/2020,1,V630,349800,583,PIN_BASED
6/23/2020,0,V100,24900,249,PIN_LESS_BASED
6/24/2020,1,V200,130400,652,PIN_BASED
6/25/2020,1,V630,302400,504,PIN_BASED
6/27/2020,0,V300,8700,29,PIN_LESS_BASED
7/5/2020,1,V200,63200,316,PIN_BASED
7/6/2020,0,V630,44400,74,PIN_LESS_BASED
7/20/2020,1,V010,511490,51149,PIN_BASED
7/24/2020,1,V630,534000,890,PIN_BASED
8/2/2020,1,V630,245400,409,PIN_BASED
8/3/2020,1,V630,470400,784,PIN_BASED
8/14/2020,0,V050,18950,379,PIN_LESS_BASED
8/16/2020,1,V200,55400,277,PIN_BASED
8/27/2020,1,V020,841720,42086,PIN_BASED
8/27/2020,1,V080,480,6,PIN_BASED
9/8/2020,0,V100,23300,233,PIN_LESS_BASED
9/20/2020,1,V300,192300,641,PIN_BASED
9/24/2020,1,V300,252300,841,PIN_BASED
9/27/2020,0,ADJUSTMENT,4695,103,TUM_ADJUSTMENT
6/12/2020,0,V020,16820,841,PIN_LESS_BASED
6/14/2020,1,V020,609660,30483,PIN_BASED
6/15/2020,0,V100,20200,202,PIN_LESS_BASED
7/2/2020,1,V630,503400,839,PIN_BASED
7/4/2020,1,V100,716100,7161,PIN_BASED
7/8/2020,1,V080,960,12,PIN_BASED
7/11/2020,1,V010,497720,49772,PIN_BASED
7/26/2020,0,V300,6600,22,PIN_LESS_BASED
8/6/2020,1,V200,98000,490,PIN_BASED
8/20/2020,1,S030,420,14,PIN_BASED
8/31/2020,0,V300,10800,36,PIN_LESS_BASED
9/14/2020,1,V200,117600,588,PIN_BASED
9/15/2020,1,V020,742600,37130,PIN_BASED
9/22/2020,0,V630,38400,64,PIN_LESS_BASED
